area,perimeter,height,width,r_value,g_value,b_value,index,label
211.5,295.9066347,257,348,219,160,107,13,3
223.0,0.0,257,348,220,156,93,11,3
238.5,221.60714,257,348,213,144,102,10,3
222.0,418.7178175,257,348,207,131,63,14,3
207.5,12.71959581,257,348,199,134,59,12,3
224.5,2.4,257,348,216,163,108,11,3
200.5,0.0,257,348,216,174,110,12,3
235.0,41.38233747,257,348,206,158,99,12,3
219.0,263.8477607,257,348,186,91,69,11,3
168.5,250.4321188,257,348,218,178,116,12,3
200.0,375.7486809,257,348,225,157,89,11,3
179.0,170.0743415,257,348,203,153,87,12,3
211.5,277.8262304,257,348,218,151,70,13,3
204.5,8.691168737,257,348,213,167,78,14,3
211.5,309.3624796,257,368,200,152,90,12,3
214.5,740.1405982,257,368,212,160,90,13,3
177.5,114.8278336,257,368,209,165,104,12,3
217.0,5.462741661,257,368,227,154,48,12,3
210.0,11.58822498,257,368,206,169,89,12,3
245.5,357.715378,257,368,214,182,118,12,3
226.5,503.6760112,257,368,218,166,102,12,3
265.0,12.29116874,257,368,198,156,51,10,3
223.0,232.7350631,257,368,189,116,64,11,3
223.0,232.7350631,257,368,189,116,64,11,3
212.5,266.8369956,257,368,197,174,50,11,3
256.0,269.9232876,257,368,208,152,114,12,3
253.5,286.5056256,257,368,201,159,120,12,3
234.5,291.660545,257,368,197,152,109,13,3
257.5,5.6,257,368,198,155,74,13,3
208.0,302.5340518,257,368,214,163,93,14,3
240.0,412.0849298,257,368,222,156,97,14,3
230.0,289.2369949,257,368,212,164,96,13,3
219.5,300.7448176,257,368,217,148,7,13,3
223.5,527.1235286,123,120,207,160,10,11,4
213.5,311.911512,125,162,202,167,40,13,4
206.5,274.6428827,125,172,219,154,11,13,4
222.0,316.2761855,125,172,203,163,107,13,4
209.5,296.1056248,137,236,213,153,20,12,4
242.0,195.1218586,252,236,216,152,61,12,4
236.5,213.3409503,252,236,206,158,79,11,4
221.0,270.3586115,252,236,202,173,111,13,4
198.0,279.3291734,252,236,222,157,37,11,4
217.0,345.4311078,252,236,201,156,39,10,4
253.0,153.7768672,252,236,190,164,19,14,4
267.0,286.6997362,252,236,214,159,107,11,4
215.0,262.7468376,252,236,208,163,45,10,4
246.0,248.9291756,252,236,222,154,88,11,4
262.0,10.62253957,252,236,214,163,115,12,4
193.0,300.7586112,252,236,232,148,21,13,4
225.0,574.0995627,252,337,211,162,23,12,4
223.5,373.6883807,252,337,205,158,23,12,4
220.5,245.9232882,252,337,221,161,104,12,4
182.5,41.96467495,252,337,225,165,112,12,4
210.0,5.2,252,337,209,154,32,13,4
218.0,214.8272418,252,337,188,174,40,12,4
214.0,441.9898952,252,337,211,163,68,13,4
226.0,217.9468369,252,337,217,163,98,11,4
221.5,22.9539104,252,337,191,169,69,14,4
219.5,24.35634892,252,337,193,171,72,12,4
221.0,12.48528123,252,337,204,171,65,14,4
228.0,293.8477612,252,337,208,164,88,13,4
190.5,194.7807344,255,337,204,170,113,14,4
195.0,217.1370823,255,337,217,108,60,13,4
215.5,394.2908197,255,337,216,150,92,13,4
201.0,0.0,255,337,197,155,103,13,4
222.0,233.0899822,255,337,223,154,20,14,4
218.5,377.902592,255,337,211,133,61,11,4
225.0,229.8095799,255,337,222,159,95,14,4
200.5,29.65685415,255,337,191,94,70,12,4
204.0,714.7485079,255,337,210,126,66,11,4
204.5,303.2958703,255,337,216,167,78,12,4
202.0,62.62741661,255,337,220,164,89,12,4
227.0,32.83330412,255,337,206,97,66,12,4
239.5,2.4,255,337,206,148,57,11,4
217.0,356.0487703,255,337,215,164,72,11,4
239.5,235.7409507,255,337,192,162,79,13,4
177.5,281.4615555,255,337,210,172,124,13,4
175.0,14.48528123,255,337,224,162,115,13,4
244.0,41.32548332,261,337,196,162,45,12,4
166.0,9.891168737,261,337,218,132,72,13,4
217.0,11.86274166,261,337,207,158,95,12,4
234.5,689.5846673,261,337,204,130,104,13,4
200.0,305.8664323,261,337,198,121,59,13,4
220.5,246.7821625,261,337,205,138,63,14,4
202.5,30.12548332,261,337,209,157,93,12,4
230.5,129.9910811,261,337,209,164,68,12,4
178.5,246.043893,261,337,209,175,110,11,4
221.0,259.1919157,261,337,217,159,56,12,4
249.0,2.8,261,337,211,152,82,12,4
218.0,339.0311078,261,337,215,156,14,13,4
190.5,175.8115992,261,337,211,156,102,12,4
174.5,201.5218582,261,337,210,153,91,10,4
224.0,519.0305144,261,337,210,120,65,11,4
251.0,389.8893919,261,337,224,158,60,12,4
216.0,28.0,261,337,219,157,81,9,4
236.5,159.4156416,261,337,221,145,62,10,4
176.5,121.6160587,261,337,218,161,102,11,4
205.0,149.4586998,261,348,220,160,85,11,4
219.5,2.0,261,348,208,176,98,12,4
227.0,3.414213538,261,348,210,161,97,10,4
262.5,4.097056246,261,348,206,168,92,11,4
223.0,8.828427076,261,360,211,171,100,14,4
216.5,381.5379184,261,360,212,162,52,12,4
675.0,98.0832603,261,360,202,170,84,11,4
213.0,259.4664326,261,360,225,148,80,12,4
234.0,322.9188267,261,360,217,156,99,13,4
225.5,283.6051215,261,360,219,166,108,14,4
231.5,18.13380935,261,360,211,145,107,13,4
243.5,225.2071395,261,360,206,135,92,13,4
210.0,294.6761867,144,169,191,166,73,11,5
225.0,261.3409487,144,169,209,163,104,11,5
222.5,0.0,144,169,212,160,85,14,5
260.0,248.2997387,144,169,207,135,69,12,5
256.0,250.6428834,144,169,210,139,71,11,5
209.0,214.1512964,255,169,208,168,55,14,5
213.5,271.1683658,255,205,215,157,30,11,5
251.0,564.9113376,255,346,226,153,89,12,5
217.5,286.9409507,255,346,203,165,58,13,5
249.0,60.09015808,255,346,196,159,9,13,5
236.5,28.67939372,255,346,202,174,77,12,5
255.5,1091.607863,255,346,219,148,88,13,5
230.0,247.4095797,255,346,217,157,101,13,5
230.0,7.511269784,255,346,211,166,80,13,5
209.0,0.0,255,346,217,161,65,14,5
189.0,297.3208482,255,346,221,159,95,12,5
209.5,185.9689593,255,346,206,165,55,13,5
241.0,647.1832354,255,346,196,174,76,13,5
203.0,6.8,255,346,203,138,88,11,5
220.0,59.75878744,255,346,209,166,88,12,5
224.5,367.5462435,255,346,201,165,85,13,5
229.5,64.2676187,255,346,203,168,78,13,5
188.5,409.9760977,255,346,214,156,97,13,5
247.5,0.0,255,346,192,164,65,12,5
192.5,778.8171371,255,346,210,146,86,12,5
215.0,254.7468368,255,346,209,164,60,13,5
213.5,29.83919163,255,346,212,115,70,12,5
198.5,226.1076454,255,346,215,164,42,15,5
224.5,0.0,256,346,213,157,60,13,5
217.0,441.3966178,256,346,210,145,81,14,5
221.0,6.222539568,256,346,216,173,89,12,5
197.5,357.3673543,256,346,225,163,57,14,5
204.0,570.8427109,256,346,210,161,78,12,5
194.0,787.7994753,256,346,209,145,89,11,5
254.0,286.2311081,256,346,207,176,97,13,5
193.0,9.559797907,256,346,202,162,100,14,5
219.5,287.8477602,256,346,207,122,66,12,5
204.5,428.6672705,256,346,219,176,97,11,5
212.5,326.4335479,256,346,211,167,101,11,5
216.0,413.6544849,256,346,223,109,69,12,5
221.5,28.784776,256,346,204,128,58,14,5
236.0,29.65685415,256,346,203,167,92,11,5
232.0,10.0,256,346,213,124,62,14,5
234.0,322.0904009,256,346,218,134,68,14,5
236.0,264.4605462,256,346,211,136,82,13,5
253.0,373.2031001,256,346,224,140,42,12,5
211.5,514.5945955,256,346,197,98,65,12,5
180.0,15.06274166,256,346,206,133,84,13,5
203.0,2.828427076,256,346,196,160,96,12,5
211.5,0.0,256,346,217,154,76,11,5
232.5,273.5448173,256,346,206,164,65,12,5
198.5,136.8042837,256,346,212,169,106,13,5
213.0,290.6345561,256,346,207,163,99,12,5
187.0,63.91959581,256,346,213,162,104,12,5
248.5,243.0615559,269,346,220,142,81,11,5
244.5,552.6201688,269,346,221,147,97,13,5
247.0,336.7178169,269,346,212,179,79,11,5
215.0,219.3380932,269,346,202,167,66,14,5
252.5,35.97644997,269,346,221,137,61,13,5
226.5,20.48528123,269,346,218,166,86,12,5
230.0,116.357777,269,346,218,156,88,12,5
226.5,340.7448166,269,346,222,154,74,13,5
203.5,13.98822498,269,346,207,158,90,11,5
201.0,498.0731549,269,346,220,166,72,11,5
290.0,51.27350621,269,346,212,146,19,12,5
351.5,0.0,269,346,199,154,43,10,5
247.5,326.3448163,269,346,223,169,116,14,5
230.0,77.59797907,269,346,210,157,16,12,5
242.5,618.9966182,269,359,213,162,71,13,5
237.5,16.67939358,269,359,202,148,101,12,5
231.5,393.6467494,269,359,211,140,66,12,5
197.5,9.559797907,269,359,205,161,71,11,5
245.0,316.04877,269,359,205,163,47,13,5
207.5,1197.435638,269,359,206,161,63,13,5
217.5,3.414213538,269,359,202,159,77,11,5
204.0,2.0,269,359,200,155,71,11,5
217.5,476.6437188,128,188,201,150,63,13,6
245.0,663.4945078,135,209,197,160,74,13,6
238.5,310.5756831,135,209,200,170,60,13,6
211.0,2.4,135,218,198,163,46,13,6
208.0,3.414213538,135,218,211,148,15,12,6
256.0,50.87838268,135,218,190,147,20,14,6
222.5,224.7017582,135,218,200,172,91,10,6
267.5,660.0171375,135,218,207,157,13,13,6
189.5,325.6051209,135,218,209,172,59,15,6
211.0,325.2134445,135,218,205,157,8,11,6
208.0,260.5644995,135,218,200,168,94,11,6
242.0,289.6051176,135,218,210,164,71,11,6
254.5,2.0,263,218,203,173,96,13,6
188.5,146.1983971,263,303,201,114,79,13,6
233.0,212.1277464,263,303,200,170,78,14,6
182.5,0.0,263,303,190,133,88,14,6
222.0,0.0,263,303,193,165,81,12,6
247.5,7.725483322,263,303,207,163,88,14,6
197.5,213.193937,263,303,200,160,73,12,6
208.5,245.8095791,263,303,218,156,30,13,6
193.5,177.5253078,263,303,192,150,71,13,6
214.5,9.656854153,263,303,209,173,89,11,6
229.0,6.4,263,303,205,166,60,14,6
238.0,208.9041962,263,303,210,167,84,14,6
228.0,4.828427076,263,303,211,159,47,13,6
215.0,67.45584369,263,303,222,154,37,14,6
199.5,0.0,263,303,212,151,53,12,6
240.0,11.58822498,263,303,207,165,100,13,6
234.5,1117.404845,263,303,212,159,95,13,6
230.5,224.3468369,263,303,217,144,42,12,6
218.5,325.4311082,263,303,216,166,93,10,6
207.0,251.6272408,263,303,218,148,41,13,6
197.5,589.2662605,263,303,212,161,67,11,6
207.5,249.4782069,263,303,206,167,82,12,6
233.5,243.2390175,263,303,223,163,59,10,6
195.0,2.4,263,303,200,147,115,12,6
214.5,1078.461861,263,303,221,127,61,10,6
270.0,9.050966644,263,303,185,133,76,12,6
245.5,339.1448159,263,303,210,124,65,12,6
243.5,100.7293499,263,303,220,137,69,12,6
236.5,298.1271542,263,303,217,143,75,12,6
235.5,369.1025945,263,303,204,158,13,13,6
187.0,75.41909058,263,303,203,109,70,12,6
222.5,34.27939372,263,303,205,123,56,12,6
202.5,441.3036031,263,303,226,166,102,10,6
233.0,283.1115119,263,303,202,164,91,13,6
222.5,299.4193322,263,303,201,167,62,12,6
195.0,534.1564157,263,303,197,102,64,12,6
232.5,755.2102392,263,303,205,133,59,12,6
224.5,478.1736605,263,303,211,131,95,12,6
198.0,399.7937626,263,303,185,144,112,13,6
220.0,49.4676187,263,303,215,159,86,13,6
221.0,503.9655101,263,303,225,150,38,12,6
207.0,6.4,263,303,184,172,79,13,6
205.0,868.714849,263,303,202,136,69,13,6
225.5,4.8,263,303,207,164,43,11,6
227.5,5.794112492,263,303,212,156,79,13,6
194.0,330.0702979,263,303,220,168,111,13,6
212.5,326.7898968,263,303,216,165,107,11,6
242.5,362.9173994,263,303,210,170,84,12,6
236.5,4.097056246,263,303,219,169,107,11,6
210.5,229.1336349,263,369,220,147,75,12,6
207.5,721.4356349,263,369,207,144,70,12,6
196.0,416.3025938,263,369,222,128,76,12,6
248.0,0.0,263,369,209,166,107,13,6
230.0,212.1277469,263,369,214,158,84,11,6
252.0,1.6,263,369,197,163,64,13,6
200.0,297.431108,263,369,204,154,20,11,6
266.0,331.8879628,263,369,223,158,107,12,6
253.0,9.131370831,266,369,187,123,65,12,6
244.0,322.3330427,266,369,222,144,58,14,6
227.0,297.6051197,266,369,212,159,101,12,6
211.5,320.7143701,266,369,205,157,92,12,6
200.5,536.333041,266,369,212,157,48,11,6
263.5,31.78233747,266,369,202,170,96,15,6
245.0,387.4457387,266,369,223,145,89,11,6
242.5,454.3407746,124,180,200,164,31,12,7
227.0,216.5409498,124,180,211,159,100,12,7
218.5,343.747254,124,180,207,167,83,13,7
222.0,26.07350621,129,180,220,152,22,13,7
252.5,152.816059,146,180,197,159,14,13,7
223.5,467.5761008,146,180,210,165,59,13,7
244.5,8.73969686,265,358,208,156,10,13,7
249.5,794.2884493,265,358,205,156,15,12,7
220.0,838.1574901,265,358,211,125,95,13,7
210.0,5.2,265,358,204,145,76,13,7
214.5,7.2,265,358,192,120,68,12,7
232.0,227.821354,265,358,205,163,78,10,7
224.5,623.931262,265,358,205,145,80,12,7
213.5,341.5407749,265,358,214,157,95,10,7
248.0,9.188224983,265,358,223,154,48,11,7
218.5,120.2136209,265,358,204,166,84,13,7
191.5,6.4,265,358,191,121,79,10,7
230.0,11.53969686,265,358,221,161,82,13,7
229.0,566.8538893,265,358,227,161,71,14,7
233.5,1033.631416,265,358,219,113,68,11,7
212.5,19.11959581,265,358,208,168,51,14,7
212.0,4.828427076,265,358,222,161,71,12,7
257.5,1471.322052,265,358,217,114,67,13,7
222.0,681.2346265,265,358,219,136,69,12,7
212.0,268.4036913,265,358,213,163,88,12,7
237.5,17.7539104,265,358,206,157,101,13,7
179.0,146.6205186,265,358,212,130,70,10,7
201.0,38.5539104,265,358,196,128,80,10,7
220.0,673.6228503,265,358,211,166,78,12,7
217.5,30.31959581,265,358,209,158,83,13,7
218.0,8.828427076,265,358,202,115,60,13,7
221.5,237.5620609,265,358,228,117,68,12,7
249.5,1043.524018,265,358,220,146,69,11,7
226.0,334.2908183,265,358,206,161,67,11,7
273.0,0.0,265,358,178,170,90,12,7
211.0,196.6518013,265,358,202,164,79,13,7
230.0,369.8721449,265,358,209,162,76,14,7
216.0,6.828427076,265,358,200,161,85,12,7
202.5,17.38233747,265,358,208,132,61,11,7
203.5,476.3025949,265,358,205,163,69,13,7
237.5,22.03675311,265,358,212,148,79,14,7
217.5,340.9015837,265,358,217,121,73,11,7
214.5,652.0463974,265,358,208,113,70,12,7
229.5,878.5066993,265,358,208,134,64,12,7
212.0,211.1939364,267,358,222,174,110,10,7
227.5,423.6731578,267,358,199,152,60,10,7
259.0,96.06660824,267,358,207,165,63,12,7
234.0,4.828427076,267,358,196,171,92,12,7
229.0,2.828427076,267,358,214,160,88,13,7
219.5,321.161467,267,358,203,161,93,12,7
201.5,72.7293499,267,358,219,137,66,13,7
222.5,150.1145443,267,358,208,165,76,13,7
253.0,2782.431789,267,358,214,140,83,11,7
274.5,262.5234624,267,358,204,148,88,11,7
251.5,1418.140487,267,358,203,104,66,14,7
265.5,68.01808012,267,358,195,111,73,12,7
193.5,30.08528123,267,358,198,165,28,12,7
219.0,8.691168737,267,358,222,152,70,13,7
212.0,33.55634892,267,358,213,167,83,11,7
229.0,2.4,267,358,211,166,93,12,7
227.5,332.0820753,267,358,216,163,106,12,7
203.0,522.5245401,267,358,209,116,75,11,7
239.0,238.5860315,267,358,217,163,100,12,7
234.0,210.0272419,267,358,230,159,83,13,7
237.0,27.97644997,267,358,210,153,90,13,7
227.0,1017.193236,267,358,214,159,101,12,7
237.5,107.1910811,267,358,198,153,90,10,7
234.0,242.3017588,267,358,223,163,59,10,7
221.0,256.5685415,267,358,209,163,104,10,7
272.0,83.93910491,267,358,205,165,68,11,7
241.5,28.72792184,267,358,217,141,21,11,7
256.5,279.991917,267,358,210,157,95,12,7
225.5,247.0213545,267,358,197,176,107,11,7
257.0,596.9641471,267,358,212,145,68,11,7
215.0,252.8723198,267,358,206,148,80,14,7
283.0,644.950352,267,358,181,139,95,11,7
203.0,3.2,129,132,187,163,64,12,8
219.5,15.25685415,249,182,197,165,32,10,8
216.0,35.31370831,249,188,202,162,37,12,8
262.5,497.9249575,249,188,186,132,77,11,8
265.0,0.0,249,188,201,155,101,13,8
219.5,345.8664327,249,188,209,164,59,12,8
220.0,16.94558437,249,210,192,157,40,13,8
208.5,2.0,249,210,194,165,39,10,8
254.0,0.0,249,210,181,155,94,10,8
236.0,2.828427076,249,210,212,169,71,12,8
318.5,232.4924207,249,210,203,106,66,11,8
206.5,538.6819006,249,210,200,170,87,13,8
219.5,10.62253957,249,210,200,169,121,13,8
216.0,16.38822498,249,210,205,168,63,13,8
205.0,6.759797907,249,210,208,165,55,13,8
211.5,578.3464911,249,210,184,119,70,12,8
234.0,16.8,249,210,188,128,89,13,8
177.5,28.97056246,249,210,217,148,67,12,8
228.5,328.2997358,249,210,209,160,62,10,8
215.0,522.8967052,249,318,203,167,83,12,8
235.0,28.0,249,318,224,170,99,12,8
222.0,74.4312835,249,318,228,124,70,12,8
225.5,364.4967061,249,318,210,159,54,14,8
230.5,584.3657524,249,318,207,162,57,11,8
165.5,307.1959581,249,318,229,139,75,13,8
222.5,178.5027691,249,337,210,144,75,13,8
243.0,271.24877,249,337,192,166,92,11,8
202.0,33.45929267,249,337,214,158,106,12,8
279.0,19.31370831,249,337,199,159,127,9,8
223.0,16.38822498,249,337,204,160,80,11,8
229.5,934.6037555,249,337,213,118,72,12,8
198.5,491.9407768,249,337,212,174,54,15,8
246.5,143.6812389,249,337,207,166,50,12,8
233.5,310.1978037,249,337,193,169,83,12,8
231.5,188.9512965,250,337,197,168,65,11,8
264.0,213.569552,250,337,193,145,75,10,8
247.5,1073.787595,250,337,220,174,115,15,8
237.0,248.6351498,250,337,200,159,87,8,8
194.0,22.4,250,337,212,135,84,11,8
272.5,287.6312832,250,337,192,131,90,11,8
200.0,5.462741661,250,337,206,157,63,13,8
286.5,447.9643247,250,337,188,147,85,13,8
216.0,231.3762742,250,337,220,151,85,12,8
231.5,210.4958706,250,337,209,157,16,12,8
201.5,0.0,250,337,211,111,63,12,8
253.0,1249.28625,250,337,188,173,120,12,8
272.5,37.89949477,250,337,202,161,107,13,8
256.5,94.69402485,250,337,207,117,77,11,8
224.0,403.7202549,250,337,202,173,82,13,8
193.0,417.7251329,250,337,207,126,79,12,8
263.0,1709.233926,250,337,222,153,82,13,8
246.5,39.53969686,255,337,210,145,83,14,8
259.0,188.6960458,255,337,190,105,78,12,8
226.0,19.78233747,255,357,209,164,73,10,8
184.5,103.9528999,255,357,192,104,70,10,8
359.0,94.90193329,255,357,199,130,87,12,8
212.5,2.0,255,357,211,171,105,13,8
236.0,367.9310238,255,357,204,154,72,14,8
252.5,717.3302508,255,357,210,158,73,12,8
218.0,322.6526384,255,357,220,148,61,11,8
193.5,306.796794,255,357,209,117,76,12,8
231.5,0.0,255,357,204,132,67,12,8
212.5,232.1527238,255,357,231,151,69,13,8
239.5,309.4879629,255,357,217,167,85,12,8
234.5,2.0,267,357,207,163,57,12,8
215.0,206.1880494,267,357,214,158,89,14,8
212.5,28.0,267,357,193,160,107,12,8
217.5,327.5462437,267,357,205,156,23,12,8
246.5,0.0,267,357,218,158,102,13,8
275.5,197.2938471,267,357,183,112,75,10,8
299.5,134.6489457,267,357,191,114,75,11,8
244.0,10.59411249,267,357,202,166,96,13,8
213.0,5.2,267,357,203,107,70,12,8
204.0,1602.751848,267,386,192,162,77,10,8
204.5,140.9116873,267,386,185,165,43,11,8
254.0,35.79898953,267,386,221,158,85,12,8
263.5,145.4351498,244,162,210,142,75,11,9
235.5,883.0815475,248,301,215,147,118,12,9
205.0,3.2,248,301,210,154,11,10,9
214.0,27.12792163,248,301,209,154,12,10,9
217.0,2.828427076,248,301,199,167,107,13,9
242.5,84.89991236,248,301,214,148,78,13,9
240.5,1381.99776,248,301,201,142,76,13,9
195.0,54.55878744,248,301,191,161,64,12,9
317.0,360.5340519,248,301,188,133,76,13,9
134.0,28.0,248,311,203,169,142,12,9
890.5,262.5269114,248,311,142,124,106,18,9
198.5,43.54112477,248,311,202,168,62,10,9
194.0,47.89949477,248,311,211,157,24,10,9
217.0,2.8,248,311,194,165,39,11,9
184.5,2.4,248,311,202,155,36,11,9
216.0,8.194112492,248,311,204,155,40,10,9
202.0,182.1636645,248,311,186,135,99,11,9
351.0,899.7716399,248,311,157,126,105,11,9
187.0,285.6812392,248,311,206,157,16,13,9
240.5,717.4654904,248,311,187,98,70,12,9
254.5,9.656854153,262,311,214,171,104,13,9
235.0,9.745584369,262,311,194,151,86,11,9
205.0,258.0605454,262,311,179,166,50,12,9
181.0,82.87838326,262,321,199,158,46,11,9
261.0,13.65685415,262,321,174,115,61,13,9
355.0,80.80142806,262,321,184,168,86,11,9
207.5,0.0,262,321,196,137,100,11,9
222.5,10.74802289,262,321,191,118,55,13,9
207.0,463.28636,262,321,217,148,17,12,9
217.0,542.3574262,262,321,206,134,56,11,9
208.0,263.7978041,262,321,197,174,87,13,9
226.0,205.4317011,262,321,178,117,56,11,9
276.5,1147.0511,262,321,196,151,112,12,9
229.0,301.3742535,262,321,206,170,46,13,9
253.5,315.8546575,262,321,205,158,92,12,9
253.5,15.89116874,262,321,207,169,45,12,9
255.0,27.31370831,262,321,206,173,60,13,9
213.0,150.7106769,262,321,204,160,126,11,9
219.5,12.8,262,321,189,150,123,10,9
226.5,13.6,262,321,204,170,143,14,9
212.5,7.656854153,262,321,202,118,46,11,9
205.5,1209.182884,262,321,197,156,68,12,9
269.5,124.1470124,262,321,203,165,89,11,9
294.5,38.23919163,262,321,201,113,77,12,9
285.0,12.0,262,321,205,140,58,13,9
246.5,14.83675311,262,321,179,142,76,10,9
417.0,1678.803474,262,321,200,155,51,13,9
216.0,253.1198373,262,321,212,147,89,12,9
219.5,18.82842708,262,321,212,147,47,12,9
229.0,38.98233747,262,321,212,171,67,11,9
233.0,568.9627208,262,321,221,146,77,12,9
264.0,0.0,262,321,172,115,87,10,9
290.5,56.34802289,262,321,215,122,90,9,9
222.0,0.0,262,321,195,136,62,14,9
309.5,29.83919163,262,321,192,134,68,13,9
212.0,332.4507909,262,321,196,155,67,14,9
251.0,343.3624784,262,321,191,147,75,12,9
195.5,0.0,262,321,206,152,77,12,9
262.5,500.0820737,262,321,228,157,115,9,9
218.0,1721.900704,262,321,209,120,81,12,9
218.0,1721.900704,262,321,209,120,81,12,9
263.5,199.3969686,262,321,205,121,87,11,9
280.0,89.02051849,262,321,201,124,67,12,9
263.0,3440.162745,262,321,202,138,102,10,9
205.5,16.8,262,321,187,105,65,11,9
227.0,362.3746713,262,321,220,160,75,13,9
258.5,15.68528123,262,321,208,161,58,11,9
186.5,10.8,262,322,198,162,104,12,9
224.5,26.07350621,262,322,208,143,100,12,9
236.5,24.0,262,322,194,129,96,11,9
257.5,11.23675311,262,322,203,131,67,11,9
267.5,76.91025932,262,322,189,112,72,10,9
242.5,17.47939372,262,322,194,156,94,11,9
232.5,620.1716404,262,390,201,159,63,13,9
214.0,0.0,262,390,200,167,120,12,9
267.5,123.2,262,390,216,144,103,11,9
